"posteam","defteam","play_type","yards_gained","air_yards","yards_after_catch","down","big_play"
"KC","DAL","run",7,NA,NA,1,"No"
"KC","DAL","run",17,NA,NA,2,"No"
"KC","DAL","run",9,NA,NA,1,"No"
"KC","DAL","pass",4,0,4,2,"No"
"KC","DAL","run",-4,NA,NA,1,"No"
"KC","DAL","pass",0,5,NA,2,"No"
"KC","DAL","run",16,NA,NA,3,"No"
"KC","DAL","run",5,NA,NA,1,"No"
"KC","DAL","run",2,NA,NA,2,"No"
"KC","DAL","run",0,NA,NA,3,"No"
"KC","DAL","pass",2,2,0,4,"No"
"KC","DAL","extra_point",0,NA,NA,NA,"No"
"DAL","KC","kickoff",0,NA,NA,NA,"No"
"DAL","KC",NA,NA,NA,NA,NA,NA
"DAL","KC","pass",11,7,4,1,"No"
"DAL","KC","pass",19,2,17,1,"No"
"DAL","KC","run",2,NA,NA,1,"No"
"DAL","KC","pass",4,-5,9,2,"No"
"DAL","KC","pass",0,7,NA,3,"No"
"DAL","KC","pass",10,3,7,4,"No"
"DAL","KC","pass",0,20,NA,1,"No"
"DAL","KC","run",1,NA,NA,2,"No"
"DAL","KC","pass",6,-2,8,3,"No"
"DAL","KC","field_goal",0,NA,NA,4,"No"
"KC","DAL","kickoff",0,NA,NA,NA,"No"
"KC","DAL","pass",22,15,7,1,"Yes"
"KC","DAL","pass",0,34,NA,1,"No"
"KC","DAL","pass",9,7,2,2,"No"
"KC","DAL","run",4,NA,NA,3,"No"
"KC","DAL","no_play",0,NA,NA,1,"No"
"KC","DAL","pass",1,-2,3,1,"No"
"KC","DAL","pass",-7,NA,NA,2,"No"
"KC","DAL","pass",10,-3,13,3,"No"
"KC","DAL","punt",0,NA,NA,4,"No"
"DAL","KC","run",3,NA,NA,1,"No"
"DAL","KC","pass",0,7,NA,2,"No"
"DAL","KC","pass",11,2,9,3,"No"
"DAL","KC","run",7,NA,NA,1,"No"
"DAL","KC","pass",0,-5,NA,2,"No"
"DAL","KC","pass",12,10,2,3,"No"
"DAL","KC","pass",9,-3,12,1,"No"
"DAL","KC","run",43,NA,NA,2,"Yes"
"DAL","KC","extra_point",0,NA,NA,NA,"No"
"KC","DAL","kickoff",0,NA,NA,NA,"No"
"KC","DAL","run",5,NA,NA,1,"No"
"KC","DAL","run",8,NA,NA,2,"No"
"KC","DAL","run",2,NA,NA,1,"No"
"KC","DAL","no_play",0,NA,NA,2,"No"
"KC","DAL","run",1,NA,NA,2,"No"
"KC","DAL","run",4,NA,NA,3,"No"
"KC","DAL","pass",0,4,NA,1,"No"
"KC","DAL","no_play",0,NA,NA,2,"No"
"KC","DAL","no_play",NA,NA,NA,2,NA
